DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VN656,SIN,SGN,1h39m,13:00,13:33,15:15,Landed 22:12,green,2026-05-02 15:12,99.0,2026-05-02 13:00:00,2026-05-02 13:33:00,2026-05-02 15:15:00,2026-05-02 15:12:00,13,33.0,2026-05-02 12:00:00,2026-05-02 12:17:00,30.0,60.0,43.0,76.0,1,0,53,7,61.0
02/05,VN657,SGN,SIN,1h47m,10:00,10:30,12:00,Landed 20:17,yellow,2026-05-02 12:17,107.0,2026-05-02 10:00:00,2026-05-02 10:30:00,2026-05-02 12:00:00,2026-05-02 12:17:00,10,30.0,2026-05-02 09:10:00,2026-05-02 09:11:00,11.0,50.0,49.0,79.0,1,0,53,6,31.0
02/05,VN7826,PQC,SGN,1h0m,08:00,08:11,09:10,Landed 16:11,green,2026-05-02 09:11,60.0,2026-05-02 08:00:00,2026-05-02 08:11:00,2026-05-02 09:10:00,2026-05-02 09:11:00,8,11.0,2026-05-02 07:25:00,2026-05-02 07:08:00,7.0,35.0,52.0,63.0,1,0,53,5,20.0
02/05,VN7827,SGN,PQC,0h36m,06:25,06:32,07:25,Landed 14:08,green,2026-05-02 07:08,36.0,2026-05-02 06:25:00,2026-05-02 06:32:00,2026-05-02 07:25:00,2026-05-02 07:08:00,6,7.0,2026-05-02 04:30:00,2026-05-02 04:04:00,4.0,115.0,141.0,148.0,1,0,53,4,13.0
02/05,VN113,DAD,SGN,1h5m,02:55,02:59,04:30,Landed 11:04,green,2026-05-02 04:04,65.0,2026-05-02 02:55:00,2026-05-02 02:59:00,2026-05-02 04:30:00,2026-05-02 04:04:00,2,4.0,2026-05-02 02:20:00,2026-05-02 02:00:00,2.0,35.0,55.0,59.0,1,0,53,3,9.0
02/05,VN112,SGN,DAD,0h58m,01:00,01:02,02:20,Landed 09:00,green,2026-05-02 02:00,58.0,2026-05-02 01:00:00,2026-05-02 01:02:00,2026-05-02 02:20:00,2026-05-02 02:00:00,1,2.0,2026-05-02 00:10:00,2026-05-01 23:45:00,7.0,50.0,75.0,77.0,1,0,53,2,7.0
01/05,VN205,HAN,SGN,1h38m,22:00,22:07,00:10,Landed 06:45,green,2026-05-01 23:45,98.0,2026-05-01 22:00:00,2026-05-01 22:07:00,2026-05-02 00:10:00,2026-05-01 23:45:00,22,7.0,2026-05-01 11:25:00,2026-05-01 10:56:00,11.0,635.0,664.0,671.0,1,1,53,1,0.0
01/05,VN533,PVG,HAN,2h55m,07:50,08:01,11:25,Landed 17:56,green,2026-05-01 10:56,175.0,2026-05-01 07:50:00,2026-05-01 08:01:00,2026-05-01 11:25:00,2026-05-01 10:56:00,7,11.0,2026-05-01 06:25:00,2026-05-01 05:54:00,1.0,85.0,116.0,127.0,1,0,52,3,6.0
01/05,VN532,HAN,PVG,2h43m,03:10,03:11,06:25,Landed 13:54,green,2026-05-01 05:54,163.0,2026-05-01 03:10:00,2026-05-01 03:11:00,2026-05-01 06:25:00,2026-05-01 05:54:00,3,1.0,2026-05-01 02:15:00,2026-05-01 01:59:00,5.0,55.0,71.0,72.0,1,0,52,2,5.0
01/05,VN158,DAD,HAN,1h4m,00:50,00:55,02:15,Landed 08:59,green,2026-05-01 01:59,64.0,2026-05-01 00:50:00,2026-05-01 00:55:00,2026-05-01 02:15:00,2026-05-01 01:59:00,0,5.0,2026-04-30 13:35:00,2026-04-30 13:15:00,7.0,675.0,695.0,700.0,1,1,52,1,0.0
30/04,VN7057,HAN,DAD,0h58m,12:10,12:17,13:35,Landed 20:15,green,2026-04-30 13:15,58.0,2026-04-30 12:10:00,2026-04-30 12:17:00,2026-04-30 13:35:00,2026-04-30 13:15:00,12,7.0,2026-04-30 11:20:00,2026-04-30 10:59:00,20.0,50.0,71.0,78.0,1,0,51,5,53.0
30/04,VN662,SIN,HAN,2h49m,07:50,08:10,11:20,Landed 17:59,green,2026-04-30 10:59,169.0,2026-04-30 07:50:00,2026-04-30 08:10:00,2026-04-30 11:20:00,2026-04-30 10:59:00,7,20.0,2026-04-30 06:50:00,2026-04-30 06:27:00,5.0,60.0,83.0,103.0,1,0,51,4,33.0
30/04,VN663,HAN,SIN,2h57m,03:25,03:30,06:50,Landed 14:27,green,2026-04-30 06:27,177.0,2026-04-30 03:25:00,2026-04-30 03:30:00,2026-04-30 06:50:00,2026-04-30 06:27:00,3,5.0,2026-04-30 02:15:00,2026-04-30 02:02:00,10.0,70.0,83.0,88.0,1,0,51,3,28.0
30/04,VN158,DAD,HAN,1h2m,00:50,01:00,02:15,Landed 09:02,green,2026-04-30 02:02,62.0,2026-04-30 00:50:00,2026-04-30 01:00:00,2026-04-30 02:15:00,2026-04-30 02:02:00,0,10.0,2026-04-30 00:15:00,2026-04-30 00:10:00,18.0,35.0,40.0,50.0,1,0,51,2,18.0
29/04,VN157,HAN,DAD,1h2m,22:50,23:08,00:15,Landed 07:10,green,2026-04-30 00:10,62.0,2026-04-29 22:50:00,2026-04-29 23:08:00,2026-04-30 00:15:00,2026-04-30 00:10:00,22,18.0,2026-04-29 18:10:00,2026-04-29 18:00:00,15.0,280.0,290.0,308.0,1,1,51,1,0.0
29/04,VN270,SGN,HAN,1h45m,16:00,16:15,18:10,Landed 01:00,green,2026-04-29 18:00,105.0,2026-04-29 16:00:00,2026-04-29 16:15:00,2026-04-29 18:10:00,2026-04-29 18:00:00,16,15.0,2026-04-29 14:50:00,2026-04-29 14:34:00,8.0,70.0,86.0,101.0,1,0,50,5,44.0
29/04,VN1369,HUI,SGN,1h6m,13:20,13:28,14:50,Landed 21:34,green,2026-04-29 14:34,66.0,2026-04-29 13:20:00,2026-04-29 13:28:00,2026-04-29 14:50:00,2026-04-29 14:34:00,13,8.0,2026-04-29 12:45:00,2026-04-29 12:48:00,23.0,35.0,32.0,40.0,1,0,50,4,36.0
29/04,VN1368,SGN,HUI,1h10m,11:15,11:38,12:45,Landed 19:48,green,2026-04-29 12:48,70.0,2026-04-29 11:15:00,2026-04-29 11:38:00,2026-04-29 12:45:00,2026-04-29 12:48:00,11,23.0,2026-04-29 10:30:00,2026-04-29 10:20:00,6.0,45.0,55.0,78.0,1,0,50,3,13.0
29/04,VN1397,UIH,SGN,0h59m,09:15,09:21,10:30,Landed 17:20,green,2026-04-29 10:20,59.0,2026-04-29 09:15:00,2026-04-29 09:21:00,2026-04-29 10:30:00,2026-04-29 10:20:00,9,6.0,2026-04-29 08:40:00,2026-04-29 08:28:00,7.0,35.0,47.0,53.0,1,0,50,2,7.0
29/04,VN1396,SGN,UIH,0h51m,07:30,07:37,08:40,Landed 15:28,green,2026-04-29 08:28,51.0,2026-04-29 07:30:00,2026-04-29 07:37:00,2026-04-29 08:40:00,2026-04-29 08:28:00,7,7.0,2026-04-29 03:15:00,2026-04-29 01:42:00,,255.0,348.0,355.0,1,1,50,1,0.0
29/04,VN109,DAD,SGN,,01:40,,03:15,Estimated dep 08:42*,green,2026-04-29 01:42,,2026-04-29 01:40:00,,2026-04-29 03:15:00,2026-04-29 01:42:00,1,,2026-04-29 00:50:00,2026-04-29 00:36:00,7.0,50.0,64.0,,1,0,49,2,7.0
28/04,VN104,SGN,DAD,0h59m,23:30,23:37,00:50,Landed 07:36,green,2026-04-29 00:36,59.0,2026-04-28 23:30:00,2026-04-28 23:37:00,2026-04-29 00:50:00,2026-04-29 00:36:00,23,7.0,2026-04-28 10:20:00,2026-04-28 11:32:00,92.0,790.0,718.0,725.0,1,1,49,1,0.0
28/04,VN503,CAN,SGN,2h45m,07:15,08:47,10:20,Landed 18:32,red,2026-04-28 11:32,165.0,2026-04-28 07:15:00,2026-04-28 08:47:00,2026-04-28 10:20:00,2026-04-28 11:32:00,7,92.0,2026-04-28 06:10:00,2026-04-28 05:53:00,12.0,65.0,82.0,174.0,1,0,48,2,12.0
28/04,VN502,SGN,CAN,2h31m,03:10,03:22,06:10,Landed 13:53,green,2026-04-28 05:53,151.0,2026-04-28 03:10:00,2026-04-28 03:22:00,2026-04-28 06:10:00,2026-04-28 05:53:00,3,12.0,2026-04-27 15:40:00,2026-04-27 16:47:00,98.0,690.0,623.0,635.0,1,1,48,1,0.0
27/04,VN265,HAN,SGN,1h39m,13:30,15:08,15:40,Landed 23:47,red,2026-04-27 16:47,99.0,2026-04-27 13:30:00,2026-04-27 15:08:00,2026-04-27 15:40:00,2026-04-27 16:47:00,13,98.0,2026-04-27 11:25:00,2026-04-27 10:38:00,11.0,125.0,172.0,270.0,1,0,47,5,24.0
27/04,VN533,PVG,HAN,2h37m,07:50,08:01,11:25,Estimated 17:38,red,2026-04-27 10:38,157.0,2026-04-27 07:50:00,2026-04-27 08:01:00,2026-04-27 11:25:00,2026-04-27 10:38:00,7,11.0,2026-04-27 06:25:00,2026-04-27 05:55:00,9.0,85.0,115.0,126.0,1,0,47,4,13.0
27/04,VN532,HAN,PVG,2h36m,03:10,03:19,06:25,Landed 13:55,green,2026-04-27 05:55,156.0,2026-04-27 03:10:00,2026-04-27 03:19:00,2026-04-27 06:25:00,2026-04-27 05:55:00,3,9.0,2026-04-27 02:15:00,2026-04-27 02:00:00,0.0,55.0,70.0,79.0,1,0,47,3,4.0
27/04,VN1716,VII,HAN,0h47m,01:20,01:13,02:15,Landed 09:00,green,2026-04-27 02:00,47.0,2026-04-27 01:20:00,2026-04-27 01:13:00,2026-04-27 02:15:00,2026-04-27 02:00:00,1,0.0,2026-04-27 00:45:00,2026-04-27 00:23:00,4.0,35.0,57.0,50.0,1,0,47,2,4.0
26/04,VN1715,HAN,VII,0h29m,23:50,23:54,00:45,Landed 07:23,green,2026-04-27 00:23,29.0,2026-04-26 23:50:00,2026-04-26 23:54:00,2026-04-27 00:45:00,2026-04-27 00:23:00,23,4.0,2026-04-26 06:35:00,2026-04-26 06:23:00,8.0,1035.0,1047.0,1051.0,1,1,47,1,0.0
