DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VJ1458,PQC,HAN,2h38m,12:50,13:20,14:55,Delayed 22:58,red,2026-05-02 15:58,158.0,2026-05-02 12:50:00,2026-05-02 13:20:00,2026-05-02 14:55:00,2026-05-02 15:58:00,12,30.0,2026-05-02 12:15:00,2026-05-02 12:17:00,16.0,35.0,33.0,63.0,1,0,47,5,59.0
02/05,VJ1457,HAN,PQC,1h51m,10:10,10:26,12:15,Landed 19:17,green,2026-05-02 12:17,111.0,2026-05-02 10:10:00,2026-05-02 10:26:00,2026-05-02 12:15:00,2026-05-02 12:17:00,10,16.0,2026-05-02 08:55:00,2026-05-02 09:25:00,43.0,75.0,45.0,61.0,1,0,47,4,43.0
02/05,VJ772,CXR,HAN,1h37m,07:05,07:48,08:55,Landed 16:25,yellow,2026-05-02 09:25,97.0,2026-05-02 07:05:00,2026-05-02 07:48:00,2026-05-02 08:55:00,2026-05-02 09:25:00,7,43.0,2026-05-02 06:09:00,2026-05-02 06:09:00,0.0,56.0,56.0,99.0,1,0,47,3,0.0
02/05,VJ5925,KIX,CXR,4h55m,01:14,01:14,06:09,Landed 13:09,red,2026-05-02 06:09,295.0,2026-05-02 01:14:00,2026-05-02 01:14:00,2026-05-02 06:09:00,2026-05-02 06:09:00,1,0.0,2026-05-01 23:47:00,2026-05-01 23:47:00,0.0,87.0,87.0,87.0,1,0,47,2,0.0
01/05,VJ7860,HAN,KIX,4h14m,19:33,19:33,23:47,Landed 08:47,red,2026-05-01 23:47,254.0,2026-05-01 19:33:00,2026-05-01 19:33:00,2026-05-01 23:47:00,2026-05-01 23:47:00,19,0.0,2026-05-01 12:05:00,2026-05-01 11:52:00,8.0,448.0,461.0,461.0,1,1,47,1,0.0
01/05,VJ442,PQC,HAN,1h44m,10:00,10:08,12:05,Landed 18:52,green,2026-05-01 11:52,104.0,2026-05-01 10:00:00,2026-05-01 10:08:00,2026-05-01 12:05:00,2026-05-01 11:52:00,10,8.0,2026-05-01 09:05:00,2026-05-01 08:47:00,0.0,55.0,73.0,81.0,1,0,46,4,15.0
01/05,VJ441,HAN,PQC,1h48m,07:00,06:59,09:05,Landed 15:47,green,2026-05-01 08:47,108.0,2026-05-01 07:00:00,2026-05-01 06:59:00,2026-05-01 09:05:00,2026-05-01 08:47:00,7,0.0,2026-05-01 04:15:00,2026-05-01 04:04:00,7.0,165.0,176.0,175.0,1,0,46,3,15.0
01/05,VJ450,PQC,HAN,1h47m,02:10,02:17,04:15,Landed 11:04,green,2026-05-01 04:04,107.0,2026-05-01 02:10:00,2026-05-01 02:17:00,2026-05-01 04:15:00,2026-05-01 04:04:00,2,7.0,2026-05-01 01:35:00,2026-05-01 01:25:00,8.0,35.0,45.0,52.0,1,0,46,2,8.0
30/04,VJ449,HAN,PQC,1h47m,23:30,23:38,01:35,Landed 08:25,green,2026-05-01 01:25,107.0,2026-04-30 23:30:00,2026-04-30 23:38:00,2026-05-01 01:35:00,2026-05-01 01:25:00,23,8.0,2026-04-30 18:10:00,2026-04-30 17:59:00,7.0,320.0,331.0,339.0,1,1,46,1,0.0
30/04,VJ168,SGN,HAN,1h52m,16:00,16:07,18:10,Landed 00:59,green,2026-04-30 17:59,112.0,2026-04-30 16:00:00,2026-04-30 16:07:00,2026-04-30 18:10:00,2026-04-30 17:59:00,16,7.0,2026-04-30 14:25:00,2026-04-30 14:44:00,35.0,95.0,76.0,83.0,1,0,45,7,128.0
