DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VN7058,DAD,HAN,1h11m,14:10,15:04,15:35,Delayed 23:15,yellow,2026-05-02 16:15,71.0,2026-05-02 14:10:00,2026-05-02 15:04:00,2026-05-02 15:35:00,2026-05-02 16:15:00,14,54.0,2026-05-02 12:45:00,2026-05-02 12:43:00,16.0,85.0,87.0,141.0,1,0,58,4,42.0
02/05,VN626,BKK,DAD,1h22m,11:05,11:21,12:45,Landed 19:43,green,2026-05-02 12:43,82.0,2026-05-02 11:05:00,2026-05-02 11:21:00,2026-05-02 12:45:00,2026-05-02 12:43:00,11,16.0,2026-05-02 10:05:00,2026-05-02 09:43:00,2.0,60.0,82.0,98.0,1,0,58,3,26.0
02/05,VN627,DAD,BKK,1h26m,08:15,08:17,10:05,Landed 16:43,green,2026-05-02 09:43,86.0,2026-05-02 08:15:00,2026-05-02 08:17:00,2026-05-02 10:05:00,2026-05-02 09:43:00,8,2.0,2026-05-02 06:50:00,2026-05-02 06:47:00,24.0,85.0,88.0,90.0,1,0,58,2,24.0
02/05,VN431,ICN,DAD,4h18m,02:05,02:29,06:50,Landed 13:47,green,2026-05-02 06:47,258.0,2026-05-02 02:05:00,2026-05-02 02:29:00,2026-05-02 06:50:00,2026-05-02 06:47:00,2,24.0,2026-05-01 21:00:00,2026-05-01 20:38:00,4.0,305.0,327.0,351.0,1,1,58,1,0.0
01/05,VN430,DAD,ICN,4h4m,16:30,16:34,21:00,Landed 05:38,green,2026-05-01 20:38,244.0,2026-05-01 16:30:00,2026-05-01 16:34:00,2026-05-01 21:00:00,2026-05-01 20:38:00,16,4.0,2026-05-01 14:50:00,2026-05-01 14:44:00,15.0,100.0,106.0,110.0,1,0,57,7,64.0
01/05,VN199,HAN,DAD,1h4m,13:25,13:40,14:50,Landed 21:44,green,2026-05-01 14:44,64.0,2026-05-01 13:25:00,2026-05-01 13:40:00,2026-05-01 14:50:00,2026-05-01 14:44:00,13,15.0,2026-05-01 12:50:00,2026-05-01 12:32:00,4.0,35.0,53.0,68.0,1,0,57,6,49.0
01/05,VN836,SAI,HAN,1h23m,11:05,11:09,12:50,Landed 19:32,green,2026-05-01 12:32,83.0,2026-05-01 11:05:00,2026-05-01 11:09:00,2026-05-01 12:50:00,2026-05-01 12:32:00,11,4.0,2026-05-01 10:10:00,2026-05-01 09:54:00,4.0,55.0,71.0,75.0,1,0,57,5,45.0
01/05,VN837,HAN,SAI,1h20m,08:30,08:34,10:10,Landed 16:54,green,2026-05-01 09:54,80.0,2026-05-01 08:30:00,2026-05-01 08:34:00,2026-05-01 10:10:00,2026-05-01 09:54:00,8,4.0,2026-05-01 07:10:00,2026-05-01 07:06:00,22.0,80.0,84.0,88.0,1,0,57,4,41.0
01/05,VN212,SGN,HAN,1h44m,05:00,05:22,07:10,Landed 14:06,green,2026-05-01 07:06,104.0,2026-05-01 05:00:00,2026-05-01 05:22:00,2026-05-01 07:10:00,2026-05-01 07:06:00,5,22.0,2026-05-01 04:30:00,2026-05-01 04:11:00,10.0,30.0,49.0,71.0,1,0,57,3,19.0
01/05,VN113,DAD,SGN,1h6m,02:55,03:05,04:30,Landed 11:11,green,2026-05-01 04:11,66.0,2026-05-01 02:55:00,2026-05-01 03:05:00,2026-05-01 04:30:00,2026-05-01 04:11:00,2,10.0,2026-05-01 02:20:00,2026-05-01 02:06:00,9.0,35.0,49.0,59.0,1,0,57,2,9.0
01/05,VN112,SGN,DAD,0h57m,01:00,01:09,02:20,Landed 09:06,green,2026-05-01 02:06,57.0,2026-05-01 01:00:00,2026-05-01 01:09:00,2026-05-01 02:20:00,2026-05-01 02:06:00,1,9.0,2026-04-30 16:15:00,2026-04-30 15:40:00,0.0,525.0,560.0,569.0,1,1,57,1,0.0
30/04,VN1834,PQC,SGN,0h41m,15:05,14:59,16:15,Landed 22:40,green,2026-04-30 15:40,41.0,2026-04-30 15:05:00,2026-04-30 14:59:00,2026-04-30 16:15:00,2026-04-30 15:40:00,15,0.0,2026-04-30 14:30:00,2026-04-30 14:10:00,6.0,35.0,55.0,49.0,1,0,56,6,136.0
30/04,VN1835,SGN,PQC,0h34m,13:30,13:36,14:30,Landed 21:10,green,2026-04-30 14:10,34.0,2026-04-30 13:30:00,2026-04-30 13:36:00,2026-04-30 14:30:00,2026-04-30 14:10:00,13,6.0,2026-04-30 12:30:00,2026-04-30 12:22:00,24.0,60.0,68.0,74.0,1,0,56,5,130.0
30/04,VN137,DAD,SGN,1h3m,10:55,11:19,12:30,Landed 19:22,green,2026-04-30 12:22,63.0,2026-04-30 10:55:00,2026-04-30 11:19:00,2026-04-30 12:30:00,2026-04-30 12:22:00,10,24.0,2026-04-30 10:20:00,2026-04-30 10:22:00,21.0,35.0,33.0,57.0,1,0,56,4,106.0
30/04,VN136,SGN,DAD,1h1m,09:00,09:21,10:20,Landed 17:22,green,2026-04-30 10:22,61.0,2026-04-30 09:00:00,2026-04-30 09:21:00,2026-04-30 10:20:00,2026-04-30 10:22:00,9,21.0,2026-04-30 07:10:00,2026-04-30 08:08:00,85.0,110.0,52.0,73.0,1,0,56,3,85.0
30/04,VN251,HAN,SGN,1h43m,05:00,06:25,07:10,Landed 15:08,red,2026-04-30 08:08,103.0,2026-04-30 05:00:00,2026-04-30 06:25:00,2026-04-30 07:10:00,2026-04-30 08:08:00,5,85.0,2026-04-30 02:55:00,2026-04-30 01:07:00,,125.0,233.0,318.0,1,0,56,2,0.0
30/04,VN1620,UIH,HAN,,01:15,,02:55,Estimated dep 08:07*,green,2026-04-30 01:07,,2026-04-30 01:15:00,,2026-04-30 02:55:00,2026-04-30 01:07:00,1,,2026-04-30 02:25:00,2026-04-30 02:25:00,0.0,-70.0,-70.0,,1,1,56,1,0.0
30/04,VN7394,UIH,HAN,1h18m,01:07,01:07,02:25,Landed 09:25,red,2026-04-30 02:25,78.0,2026-04-30 01:07:00,2026-04-30 01:07:00,2026-04-30 02:25:00,2026-04-30 02:25:00,1,0.0,2026-04-30 00:10:00,2026-04-29 23:51:00,4.0,57.0,76.0,76.0,1,0,55,2,4.0
29/04,VN1392,SGN,UIH,0h47m,23:00,23:04,00:10,Landed 06:51,green,2026-04-29 23:51,47.0,2026-04-29 23:00:00,2026-04-29 23:04:00,2026-04-30 00:10:00,2026-04-29 23:51:00,23,4.0,2026-04-29 16:15:00,2026-04-29 15:58:00,1.0,405.0,422.0,426.0,1,1,55,1,0.0
