DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VJ520,DAD,HAN,1h21m,12:35,14:48,13:55,Delayed 23:09,red,2026-05-02 16:09,81,2026-05-02 12:35:00,2026-05-02 14:48:00,2026-05-02 13:55:00,2026-05-02 16:09:00,12,133.0,2026-05-02 12:05:00,2026-05-02 13:02:00,74.0,30.0,-27.0,106.0,1,0,42,6,141.0
02/05,VJ517,HAN,DAD,1h3m,10:45,11:59,12:05,Landed 20:02,red,2026-05-02 13:02,63,2026-05-02 10:45:00,2026-05-02 11:59:00,2026-05-02 12:05:00,2026-05-02 13:02:00,10,74.0,2026-05-02 10:15:00,2026-05-02 10:43:00,40.0,30.0,2.0,76.0,1,0,42,5,67.0
02/05,VJ774,CXR,HAN,1h38m,08:25,09:05,10:15,Landed 17:43,yellow,2026-05-02 10:43,98,2026-05-02 08:25:00,2026-05-02 09:05:00,2026-05-02 10:15:00,2026-05-02 10:43:00,8,40.0,2026-05-02 07:55:00,2026-05-02 08:06:00,12.0,30.0,19.0,59.0,1,0,42,4,27.0
02/05,VJ787,HAN,CXR,1h44m,06:10,06:22,07:55,Landed 15:06,green,2026-05-02 08:06,104,2026-05-02 06:10:00,2026-05-02 06:22:00,2026-05-02 07:55:00,2026-05-02 08:06:00,6,12.0,2026-05-02 03:50:00,2026-05-02 03:37:00,3.0,140.0,153.0,165.0,1,0,42,3,15.0
02/05,VJ422,PXU,HAN,1h19m,02:15,02:18,03:50,Landed 10:37,green,2026-05-02 03:37,79,2026-05-02 02:15:00,2026-05-02 02:18:00,2026-05-02 03:50:00,2026-05-02 03:37:00,2,3.0,2026-05-02 01:45:00,2026-05-02 01:42:00,12.0,30.0,33.0,36.0,1,0,42,2,12.0
02/05,VJ421,HAN,PXU,1h20m,00:10,00:22,01:45,Landed 08:42,green,2026-05-02 01:42,80,2026-05-02 00:10:00,2026-05-02 00:22:00,2026-05-02 01:45:00,2026-05-02 01:42:00,0,12.0,2026-05-01 13:55:00,2026-05-01 13:48:00,3.0,615.0,622.0,634.0,1,1,42,1,0.0
01/05,VJ520,DAD,HAN,1h10m,12:35,12:38,13:55,Landed 20:48,green,2026-05-01 13:48,70,2026-05-01 12:35:00,2026-05-01 12:38:00,2026-05-01 13:55:00,2026-05-01 13:48:00,12,3.0,2026-05-01 11:15:00,2026-05-01 10:57:00,6.0,80.0,98.0,101.0,1,0,41,5,26.0
01/05,VJ714,PQC,DAD,1h21m,09:30,09:36,11:15,Landed 17:57,green,2026-05-01 10:57,81,2026-05-01 09:30:00,2026-05-01 09:36:00,2026-05-01 11:15:00,2026-05-01 10:57:00,9,6.0,2026-05-01 08:55:00,2026-05-01 08:36:00,0.0,35.0,54.0,60.0,1,0,41,4,20.0
01/05,VJ715,DAD,PQC,1h26m,07:10,07:10,08:55,Landed 15:36,green,2026-05-01 08:36,86,2026-05-01 07:10:00,2026-05-01 07:10:00,2026-05-01 08:55:00,2026-05-01 08:36:00,7,0.0,2026-05-01 05:35:00,2026-05-01 05:27:00,13.0,95.0,103.0,103.0,1,0,41,3,20.0
01/05,VJ721,HPH,DAD,0h54m,04:20,04:33,05:35,Landed 12:27,green,2026-05-01 05:27,54,2026-05-01 04:20:00,2026-05-01 04:33:00,2026-05-01 05:35:00,2026-05-01 05:27:00,4,13.0,2026-05-01 03:50:00,2026-05-01 03:31:00,7.0,30.0,49.0,62.0,1,0,41,2,7.0
01/05,VJ720,DAD,HPH,0h54m,02:30,02:37,03:50,Landed 10:31,green,2026-05-01 03:31,54,2026-05-01 02:30:00,2026-05-01 02:37:00,2026-05-01 03:50:00,2026-05-01 03:31:00,2,7.0,2026-04-30 01:50:00,2026-04-30 01:43:00,10.0,1480.0,1487.0,1494.0,1,1,41,1,0.0
30/04,VJ632,SGN,DAD,1h3m,00:30,00:40,01:50,Landed 08:43,green,2026-04-30 01:43,63,2026-04-30 00:30:00,2026-04-30 00:40:00,2026-04-30 01:50:00,2026-04-30 01:43:00,0,10.0,2026-04-30 00:00:00,2026-04-29 23:38:00,2.0,30.0,52.0,62.0,1,0,40,2,2.0
29/04,VJ621,DAD,SGN,1h1m,22:35,22:37,00:00,Landed 06:38,green,2026-04-29 23:38,61,2026-04-29 22:35:00,2026-04-29 22:37:00,2026-04-30 00:00:00,2026-04-29 23:38:00,22,2.0,2026-04-29 12:05:00,2026-04-29 12:06:00,16.0,630.0,629.0,631.0,1,1,40,1,0.0
29/04,VJ517,HAN,DAD,1h5m,10:45,11:01,12:05,Landed 19:06,green,2026-04-29 12:06,65,2026-04-29 10:45:00,2026-04-29 11:01:00,2026-04-29 12:05:00,2026-04-29 12:06:00,10,16.0,2026-04-29 08:50:00,2026-04-29 09:06:00,30.0,115.0,99.0,115.0,1,0,39,3,48.0
29/04,VJ902,BKK,HAN,1h36m,07:00,07:30,08:50,Landed 16:06,yellow,2026-04-29 09:06,96,2026-04-29 07:00:00,2026-04-29 07:30:00,2026-04-29 08:50:00,2026-04-29 09:06:00,7,30.0,2026-04-29 06:00:00,2026-04-29 06:08:00,18.0,60.0,52.0,82.0,1,0,39,2,18.0
29/04,VJ901,HAN,BKK,1h40m,04:10,04:28,06:00,Landed 13:08,green,2026-04-29 06:08,100,2026-04-29 04:10:00,2026-04-29 04:28:00,2026-04-29 06:00:00,2026-04-29 06:08:00,4,18.0,2026-04-28 20:05:00,2026-04-28 20:19:00,44.0,485.0,471.0,489.0,1,1,39,1,0.0
28/04,VJ7527,CAN,HAN,1h25m,18:10,18:54,20:05,Landed 03:19,green,2026-04-28 20:19,85,2026-04-28 18:10:00,2026-04-28 18:54:00,2026-04-28 20:05:00,2026-04-28 20:19:00,18,44.0,2026-04-28 17:10:00,2026-04-28 16:55:00,5.0,60.0,75.0,119.0,1,0,38,6,129.0
28/04,VJ7526,HAN,CAN,1h20m,15:30,15:35,17:10,Landed 00:55,green,2026-04-28 16:55,80,2026-04-28 15:30:00,2026-04-28 15:35:00,2026-04-28 17:10:00,2026-04-28 16:55:00,15,5.0,2026-04-28 11:45:00,2026-04-28 12:12:00,42.0,225.0,198.0,203.0,1,0,38,5,124.0
28/04,VJ424,PXU,HAN,1h20m,10:10,10:52,11:45,Landed 19:12,yellow,2026-04-28 12:12,80,2026-04-28 10:10:00,2026-04-28 10:52:00,2026-04-28 11:45:00,2026-04-28 12:12:00,10,42.0,2026-04-28 09:40:00,2026-04-28 09:49:00,31.0,30.0,21.0,63.0,1,0,38,4,82.0
