DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VN678,KUL,SGN,1h40m,11:25,11:48,13:35,Landed 20:28,green,2026-05-02 13:28,100.0,2026-05-02 11:25:00,2026-05-02 11:48:00,2026-05-02 13:35:00,2026-05-02 13:28:00,11,23.0,2026-05-02 10:25:00,2026-05-02 10:00:00,3.0,60.0,85.0,108.0,1,0,45,5,33.0
02/05,VN679,SGN,KUL,1h32m,08:25,08:28,10:25,Landed 18:00,green,2026-05-02 10:00,92.0,2026-05-02 08:25:00,2026-05-02 08:28:00,2026-05-02 10:25:00,2026-05-02 10:00:00,8,3.0,2026-05-02 07:25:00,2026-05-02 06:59:00,15.0,60.0,86.0,89.0,1,0,45,4,30.0
02/05,VN650,SIN,SGN,1h34m,05:10,05:25,07:25,Landed 13:59,green,2026-05-02 06:59,94.0,2026-05-02 05:10:00,2026-05-02 05:25:00,2026-05-02 07:25:00,2026-05-02 06:59:00,5,15.0,2026-05-02 04:10:00,2026-05-02 03:51:00,9.0,60.0,79.0,94.0,1,0,45,3,15.0
02/05,VN651,SGN,SIN,1h32m,02:10,02:19,04:10,Landed 11:51,green,2026-05-02 03:51,92.0,2026-05-02 02:10:00,2026-05-02 02:19:00,2026-05-02 04:10:00,2026-05-02 03:51:00,2,9.0,2026-05-02 01:10:00,2026-05-02 00:45:00,6.0,60.0,85.0,94.0,1,0,45,2,6.0
01/05,VN243,HAN,SGN,1h39m,23:00,23:06,01:10,Landed 07:45,green,2026-05-02 00:45,99.0,2026-05-01 23:00:00,2026-05-01 23:06:00,2026-05-02 01:10:00,2026-05-02 00:45:00,23,6.0,2026-05-01 15:20:00,2026-05-01 15:40:00,51.0,460.0,440.0,446.0,1,1,45,1,0.0
01/05,VN680,KUL,HAN,2h49m,12:00,12:51,15:20,Landed 22:40,yellow,2026-05-01 15:40,169.0,2026-05-01 12:00:00,2026-05-01 12:51:00,2026-05-01 15:20:00,2026-05-01 15:40:00,12,51.0,2026-05-01 11:00:00,2026-05-01 11:06:00,17.0,60.0,54.0,105.0,1,0,44,12,174.0
01/05,VN681,HAN,KUL,3h4m,07:45,08:02,11:00,Landed 19:06,green,2026-05-01 11:06,184.0,2026-05-01 07:45:00,2026-05-01 08:02:00,2026-05-01 11:00:00,2026-05-01 11:06:00,7,17.0,2026-05-01 06:55:00,2026-05-01 06:53:00,28.0,50.0,52.0,69.0,1,0,44,11,157.0
01/05,VN610,BKK,HAN,1h30m,04:55,05:23,06:55,Landed 13:53,green,2026-05-01 06:53,90.0,2026-05-01 04:55:00,2026-05-01 05:23:00,2026-05-01 06:55:00,2026-05-01 06:53:00,4,28.0,2026-05-01 03:50:00,2026-05-01 03:40:00,18.0,65.0,75.0,103.0,1,0,44,10,129.0
01/05,VN611,HAN,BKK,1h32m,01:50,02:08,03:50,Landed 10:40,green,2026-05-01 03:40,92.0,2026-05-01 01:50:00,2026-05-01 02:08:00,2026-05-01 03:50:00,2026-05-01 03:40:00,1,18.0,2026-05-01 00:35:00,2026-05-01 00:05:00,4.0,75.0,105.0,123.0,1,0,44,9,111.0
30/04,VN646,MNL,HAN,2h41m,21:20,21:24,00:35,Landed 07:05,green,2026-05-01 00:05,161.0,2026-04-30 21:20:00,2026-04-30 21:24:00,2026-05-01 00:35:00,2026-05-01 00:05:00,21,4.0,2026-04-30 20:20:00,2026-04-30 19:46:00,0.0,60.0,94.0,98.0,1,0,44,8,107.0
