DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VJ1782,CXR,HAN,1h35m,06:10,06:27,08:00,Landed 15:02,green,2026-05-02 08:02,95.0,2026-05-02 06:10:00,2026-05-02 06:27:00,2026-05-02 08:00:00,2026-05-02 08:02:00,6,17.0,,2026-05-01 23:36:00,0.0,,394.0,411.0,1,1,52,1,0.0
01/05,VJ5806,,CXR,9h37m,13:59,13:59,,Estimated 06:36,,2026-05-01 23:36,577.0,2026-05-01 13:59:00,2026-05-01 13:59:00,,2026-05-01 23:36:00,13,0.0,2026-05-01 11:12:00,2026-05-01 14:12:00,0.0,167.0,-13.0,-13.0,1,0,51,4,0.0
01/05,VJ5805,CXR,CSY,12h36m,01:36,01:36,11:12,Landed 14:12,red,2026-05-01 14:12,756.0,2026-05-01 01:36:00,2026-05-01 01:36:00,2026-05-01 11:12:00,2026-05-01 14:12:00,1,0.0,2026-04-30 23:15:00,2026-04-30 23:15:00,0.0,141.0,141.0,141.0,1,0,51,3,0.0
30/04,VJ68,NQZ,CXR,7h26m,15:49,15:49,23:15,Landed 06:15,red,2026-04-30 23:15,446.0,2026-04-30 15:49:00,2026-04-30 15:49:00,2026-04-30 23:15:00,2026-04-30 23:15:00,15,0.0,2026-04-30 14:02:00,2026-04-30 20:02:00,0.0,107.0,-253.0,-253.0,1,0,51,2,0.0
30/04,VJ67,CXR,NQZ,14h3m,05:59,05:59,14:02,Landed 20:02,red,2026-04-30 20:02,843.0,2026-04-30 05:59:00,2026-04-30 05:59:00,2026-04-30 14:02:00,2026-04-30 20:02:00,5,0.0,2026-04-29 07:03:00,2026-04-29 07:03:00,0.0,1376.0,1376.0,1376.0,1,1,51,1,0.0
29/04,VJ5061,OVB,CXR,6h58m,00:05,00:05,07:03,Landed 14:03,red,2026-04-29 07:03,418.0,2026-04-29 00:05:00,2026-04-29 00:05:00,2026-04-29 07:03:00,2026-04-29 07:03:00,0,0.0,2026-04-28 21:28:00,2026-04-29 04:28:00,0.0,157.0,-263.0,-263.0,1,0,50,2,0.0
28/04,VJ5060,CXR,OVB,14h8m,14:20,14:20,21:28,Landed 04:28,red,2026-04-29 04:28,848.0,2026-04-28 14:20:00,2026-04-28 14:20:00,2026-04-28 21:28:00,2026-04-29 04:28:00,14,0.0,2026-04-28 06:10:00,2026-04-28 06:10:00,0.0,490.0,490.0,490.0,1,1,50,1,0.0
27/04,VJ5061,OVB,CXR,7h14m,22:56,22:56,06:10,Landed 13:10,red,2026-04-28 06:10,434.0,2026-04-27 22:56:00,2026-04-27 22:56:00,2026-04-28 06:10:00,2026-04-28 06:10:00,22,0.0,2026-04-27 19:42:00,2026-04-28 02:42:00,0.0,194.0,-226.0,-226.0,1,0,49,5,0.0
27/04,VJ5060,CXR,OVB,14h8m,12:34,12:34,19:42,Landed 02:42,red,2026-04-28 02:42,848.0,2026-04-27 12:34:00,2026-04-27 12:34:00,2026-04-27 19:42:00,2026-04-28 02:42:00,12,0.0,2026-04-27 10:38:00,2026-04-27 10:38:00,0.0,116.0,116.0,116.0,1,0,49,4,0.0
27/04,VJ68,NQZ,CXR,7h34m,03:04,03:04,10:38,Landed 17:38,red,2026-04-27 10:38,454.0,2026-04-27 03:04:00,2026-04-27 03:04:00,2026-04-27 10:38:00,2026-04-27 10:38:00,3,0.0,2026-04-27 00:53:00,2026-04-27 06:53:00,0.0,131.0,-229.0,-229.0,1,0,49,3,0.0
26/04,VJ67,,NQZ,13h1m,17:52,17:52,00:53,Landed 06:53,red,2026-04-27 06:53,781.0,2026-04-26 17:52:00,2026-04-26 17:52:00,2026-04-27 00:53:00,2026-04-27 06:53:00,17,0.0,2026-04-26 14:20:00,2026-04-26 14:20:00,0.0,212.0,212.0,212.0,1,0,49,2,0.0
26/04,VJ36,SGN,CXR,0h45m,13:35,13:35,14:20,Landed 21:20,red,2026-04-26 14:20,45.0,2026-04-26 13:35:00,2026-04-26 13:35:00,2026-04-26 14:20:00,2026-04-26 14:20:00,13,0.0,2026-04-26 09:05:00,2026-04-26 09:10:00,26.0,270.0,265.0,265.0,1,1,49,1,0.0
26/04,VJ86,SYD,SGN,8h29m,00:15,00:41,09:05,Landed 16:10,green,2026-04-26 09:10,509.0,2026-04-26 00:15:00,2026-04-26 00:41:00,2026-04-26 09:05:00,2026-04-26 09:10:00,0,26.0,2026-04-25 21:20:00,2026-04-25 20:43:00,17.0,175.0,212.0,238.0,1,0,48,4,104.0
25/04,VJ85,SGN,SYD,7h31m,12:55,13:12,21:20,Landed 07:43,yellow,2026-04-25 20:43,451.0,2026-04-25 12:55:00,2026-04-25 13:12:00,2026-04-25 21:20:00,2026-04-25 20:43:00,12,17.0,2026-04-25 09:05:00,2026-04-25 09:44:00,62.0,230.0,191.0,208.0,1,0,48,3,87.0
25/04,VJ86,SYD,SGN,8h27m,00:15,01:17,09:05,Landed 16:44,yellow,2026-04-25 09:44,507.0,2026-04-25 00:15:00,2026-04-25 01:17:00,2026-04-25 09:05:00,2026-04-25 09:44:00,0,62.0,2026-04-24 21:20:00,2026-04-24 20:49:00,25.0,175.0,206.0,268.0,1,0,48,2,25.0
24/04,VJ85,SGN,SYD,7h29m,12:55,13:20,21:20,Landed 07:49,yellow,2026-04-24 20:49,449.0,2026-04-24 12:55:00,2026-04-24 13:20:00,2026-04-24 21:20:00,2026-04-24 20:49:00,12,25.0,2026-04-24 06:30:00,2026-04-24 06:20:00,21.0,385.0,395.0,420.0,1,1,48,1,0.0
