DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VN33,SGN,MUC,,16:35,,04:40,Estimated dep 23:45,green,2026-05-02 22:45,,2026-05-02 16:35:00,,2026-05-03 04:40:00,2026-05-02 22:45:00,16,,2026-05-02 15:10:00,2026-05-02 14:59:00,19.0,85.0,96.0,,1,0,39,5,86.0
02/05,VN263,HAN,SGN,1h40m,13:00,13:19,15:10,Landed 21:59,green,2026-05-02 14:59,100.0,2026-05-02 13:00:00,2026-05-02 13:19:00,2026-05-02 15:10:00,2026-05-02 14:59:00,13,19.0,2026-05-02 11:10:00,2026-05-02 11:15:00,29.0,110.0,105.0,124.0,1,0,39,4,67.0
02/05,VN216,SGN,HAN,1h46m,09:00,09:29,11:10,Landed 18:15,green,2026-05-02 11:15,106.0,2026-05-02 09:00:00,2026-05-02 09:29:00,2026-05-02 11:10:00,2026-05-02 11:15:00,9,29.0,2026-05-02 08:10:00,2026-05-02 08:00:00,16.0,50.0,60.0,89.0,1,0,39,3,38.0
02/05,VN213,HAN,SGN,1h44m,06:00,06:16,08:10,Landed 15:00,green,2026-05-02 08:00,104.0,2026-05-02 06:00:00,2026-05-02 06:16:00,2026-05-02 08:10:00,2026-05-02 08:00:00,6,16.0,2026-05-02 05:10:00,2026-05-02 05:01:00,22.0,50.0,59.0,75.0,1,0,39,2,22.0
02/05,VN210,SGN,HAN,1h39m,03:00,03:22,05:10,Landed 12:01,green,2026-05-02 05:01,99.0,2026-05-02 03:00:00,2026-05-02 03:22:00,2026-05-02 05:10:00,2026-05-02 05:01:00,3,22.0,2026-04-30 23:05:00,2026-04-30 22:59:00,36.0,1675.0,1681.0,1703.0,1,1,39,1,0.0
30/04,VN976,DEL,SGN,4h18m,18:05,18:41,23:05,Landed 05:59,green,2026-04-30 22:59,258.0,2026-04-30 18:05:00,2026-04-30 18:41:00,2026-04-30 23:05:00,2026-04-30 22:59:00,18,36.0,2026-04-30 16:35:00,2026-04-30 16:53:00,14.0,90.0,72.0,108.0,1,0,38,2,14.0
30/04,VN977,SGN,DEL,5h4m,11:35,11:49,16:35,Landed 22:23,yellow,2026-04-30 16:53,304.0,2026-04-30 11:35:00,2026-04-30 11:49:00,2026-04-30 16:35:00,2026-04-30 16:53:00,11,14.0,2026-04-30 03:10:00,2026-04-30 02:55:00,18.0,505.0,520.0,534.0,1,1,38,1,0.0
30/04,VN245,HAN,SGN,1h37m,01:00,01:18,03:10,Landed 09:55,green,2026-04-30 02:55,97.0,2026-04-30 01:00:00,2026-04-30 01:18:00,2026-04-30 03:10:00,2026-04-30 02:55:00,1,18.0,2026-04-29 23:05:00,2026-04-29 22:33:00,31.0,115.0,147.0,165.0,1,0,37,2,31.0
29/04,VN36,FRA,HAN,10h7m,11:55,12:26,23:05,Landed 05:33,green,2026-04-29 22:33,607.0,2026-04-29 11:55:00,2026-04-29 12:26:00,2026-04-29 23:05:00,2026-04-29 22:33:00,11,31.0,2026-04-29 04:00:00,2026-04-29 05:36:00,48.0,475.0,379.0,410.0,1,1,37,1,0.0
28/04,VN37,HAN,FRA,12h48m,16:00,16:48,04:00,Landed 06:36,yellow,2026-04-29 05:36,768.0,2026-04-28 16:00:00,2026-04-28 16:48:00,2026-04-29 04:00:00,2026-04-29 05:36:00,16,48.0,2026-04-28 12:10:00,2026-04-28 12:16:00,26.0,230.0,224.0,272.0,1,0,36,2,26.0
