DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VJ961,ICN,HAN,4h16m,02:05,02:14,06:35,Landed 13:30,green,2026-05-02 06:30,256.0,2026-05-02 02:05:00,2026-05-02 02:14:00,2026-05-02 06:35:00,2026-05-02 06:30:00,2,9.0,2026-05-01 22:55:00,2026-05-01 22:52:00,16.0,190.0,193.0,202.0,1,0,49,2,16.0
01/05,VJ960,HAN,ICN,3h56m,18:40,18:56,22:55,Landed 07:52,green,2026-05-01 22:52,236.0,2026-05-01 18:40:00,2026-05-01 18:56:00,2026-05-01 22:55:00,2026-05-01 22:52:00,18,16.0,2026-05-01 13:50:00,2026-05-01 13:41:00,5.0,290.0,299.0,315.0,1,1,49,1,0.0
01/05,VJ914,SAI,HAN,1h31m,12:05,12:10,13:50,Landed 20:41,green,2026-05-01 13:41,91.0,2026-05-01 12:05:00,2026-05-01 12:10:00,2026-05-01 13:50:00,2026-05-01 13:41:00,12,5.0,2026-05-01 11:05:00,2026-05-01 11:07:00,22.0,60.0,58.0,63.0,1,0,48,4,74.0
01/05,VJ913,HAN,SAI,1h25m,09:20,09:42,11:05,Landed 18:07,green,2026-05-01 11:07,85.0,2026-05-01 09:20:00,2026-05-01 09:42:00,2026-05-01 11:05:00,2026-05-01 11:07:00,9,22.0,2026-05-01 06:05:00,2026-05-01 06:20:00,24.0,195.0,180.0,202.0,1,0,48,3,52.0
01/05,VJ933,NRT,HAN,5h26m,00:30,00:54,06:05,Landed 13:20,green,2026-05-01 06:20,326.0,2026-05-01 00:30:00,2026-05-01 00:54:00,2026-05-01 06:05:00,2026-05-01 06:20:00,0,24.0,2026-04-30 23:00:00,2026-04-30 23:04:00,28.0,90.0,86.0,110.0,1,0,48,2,28.0
30/04,VJ932,HAN,NRT,5h6m,17:30,17:58,23:00,Landed 08:04,green,2026-04-30 23:04,306.0,2026-04-30 17:30:00,2026-04-30 17:58:00,2026-04-30 23:00:00,2026-04-30 23:04:00,17,28.0,2026-04-30 13:05:00,2026-04-30 13:20:00,7.0,265.0,250.0,278.0,1,1,48,1,0.0
30/04,VJ935,NRT,HAN,5h43m,07:30,07:37,13:05,Landed 20:20,green,2026-04-30 13:20,343.0,2026-04-30 07:30:00,2026-04-30 07:37:00,2026-04-30 13:05:00,2026-04-30 13:20:00,7,7.0,2026-04-30 06:30:00,2026-04-30 05:32:00,6.0,60.0,118.0,125.0,1,0,47,2,6.0
30/04,VJ934,HAN,NRT,4h31m,00:55,01:01,06:30,Landed 14:32,green,2026-04-30 05:32,271.0,2026-04-30 00:55:00,2026-04-30 01:01:00,2026-04-30 06:30:00,2026-04-30 05:32:00,0,6.0,2026-04-29 20:05:00,2026-04-29 20:38:00,55.0,290.0,257.0,263.0,1,1,47,1,0.0
29/04,VJ7527,CAN,HAN,1h33m,18:10,19:05,20:05,Landed 03:38,yellow,2026-04-29 20:38,93.0,2026-04-29 18:10:00,2026-04-29 19:05:00,2026-04-29 20:05:00,2026-04-29 20:38:00,18,55.0,2026-04-29 17:10:00,2026-04-29 17:19:00,26.0,60.0,51.0,106.0,1,0,46,8,90.0
29/04,VJ7526,HAN,CAN,1h23m,15:30,15:56,17:10,Landed 01:19,green,2026-04-29 17:19,83.0,2026-04-29 15:30:00,2026-04-29 15:56:00,2026-04-29 17:10:00,2026-04-29 17:19:00,15,26.0,2026-04-29 13:05:00,2026-04-29 13:40:00,10.0,145.0,110.0,136.0,1,0,46,7,64.0
29/04,VJ935,NRT,HAN,6h0m,07:30,07:40,13:05,Landed 20:40,yellow,2026-04-29 13:40,360.0,2026-04-29 07:30:00,2026-04-29 07:40:00,2026-04-29 13:05:00,2026-04-29 13:40:00,7,10.0,2026-04-29 06:30:00,2026-04-29 05:34:00,1.0,60.0,116.0,126.0,1,0,46,6,54.0
29/04,VJ934,HAN,NRT,4h38m,00:55,00:56,06:30,Landed 14:34,green,2026-04-29 05:34,278.0,2026-04-29 00:55:00,2026-04-29 00:56:00,2026-04-29 06:30:00,2026-04-29 05:34:00,0,1.0,2026-04-28 22:55:00,2026-04-28 23:16:00,26.0,120.0,99.0,100.0,1,0,46,5,53.0
