time_crawled,airport_code,dep_recent_index,dep_recent_delay_avg,dep_recent_delayed_qty,dep_today_delayed_pct,dep_today_delayed_qty,dep_today_total_qty,dep_yesterday_delayed_pct,dep_trend,arr_recent_index,arr_recent_delay_avg,arr_recent_delayed_qty,arr_today_delayed_pct,arr_today_delayed_qty,arr_today_total_qty,arr_yesterday_delayed_pct,arr_trend,total_flights_today,ground_speed_avg,time_crawled_UTC
2026-05-02 22:06:00,MTJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-05-03T04:06:00Z
2026-05-02 20:13:01,MTJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-05-03T02:13:01Z
2026-05-02 20:05:14,MTJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-05-03T02:05:14Z
2026-05-02 18:05:56,MTJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-05-03T00:05:56Z
2026-05-02 16:20:08,MTJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-05-02T22:20:08Z
2026-05-02 14:05:03,MTJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-05-02T20:05:03Z
2026-05-02 12:04:58,MTJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-05-02T18:04:58Z
2026-05-02 10:14:27,MTJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-05-02T16:14:27Z
2026-05-02 08:05:35,MTJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-05-02T14:05:35Z
2026-05-02 06:07:18,MTJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-05-02T12:07:18Z
2026-05-01 22:10:29,MTJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-05-02T04:10:29Z
2026-05-01 20:15:39,MTJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-05-02T02:15:39Z
2026-05-01 17:50:15,MTJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-05-01T23:50:15Z
2026-05-01 16:06:35,MTJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-05-01T22:06:35Z
2026-05-01 14:10:23,MTJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-05-01T20:10:23Z
2026-05-01 12:10:05,MTJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-05-01T18:10:05Z
2026-05-01 10:05:37,MTJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-05-01T16:05:37Z
2026-05-01 08:07:43,MTJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-05-01T14:07:43Z
