time_crawled,airport_code,dep_recent_index,dep_recent_delay_avg,dep_recent_delayed_qty,dep_today_delayed_pct,dep_today_delayed_qty,dep_today_total_qty,dep_yesterday_delayed_pct,dep_trend,arr_recent_index,arr_recent_delay_avg,arr_recent_delayed_qty,arr_today_delayed_pct,arr_today_delayed_qty,arr_today_total_qty,arr_yesterday_delayed_pct,arr_trend,total_flights_today,ground_speed_avg,time_crawled_UTC
2026-05-02 22:02:50,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-05-03T02:02:50Z
2026-05-02 20:09:57,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-05-03T00:09:57Z
2026-05-02 20:02:04,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-05-03T00:02:04Z
2026-05-02 18:03:11,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-05-02T22:03:11Z
2026-05-02 16:17:02,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-05-02T20:17:02Z
2026-05-02 14:02:00,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-05-02T18:02:00Z
2026-05-02 12:01:45,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-05-02T16:01:45Z
2026-05-02 10:11:11,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05-02T14:11:11Z
2026-05-02 08:02:17,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05-02T12:02:17Z
2026-05-02 06:04:10,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-05-02T10:04:10Z
2026-05-01 22:07:14,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-05-02T02:07:14Z
2026-05-01 20:12:41,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-05-02T00:12:41Z
2026-05-01 17:46:39,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-05-01T21:46:39Z
2026-05-01 16:03:31,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-05-01T20:03:31Z
2026-05-01 14:07:18,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-05-01T18:07:18Z
2026-05-01 12:06:48,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-05-01T16:06:48Z
2026-05-01 10:02:23,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-05-01T14:02:23Z
2026-05-01 08:04:25,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-05-01T12:04:25Z
2026-05-01 06:03:33,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-05-01T10:03:33Z
2026-04-30 22:20:06,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-05-01T02:20:06Z
2026-04-30 20:11:27,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-05-01T00:11:27Z
2026-04-30 18:20:47,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-04-30T22:20:47Z
2026-04-30 16:07:20,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-04-30T20:07:20Z
2026-04-30 14:11:19,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-04-30T18:11:19Z
2026-04-30 12:02:20,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-04-30T16:02:20Z
2026-04-30 10:02:03,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-04-30T14:02:03Z
2026-04-30 06:04:39,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-04-30T10:04:39Z
2026-04-29 22:01:41,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-04-30T02:01:41Z
2026-04-29 20:02:37,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-30T00:02:37Z
2026-04-29 18:01:34,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-04-29T22:01:34Z
2026-04-29 16:16:16,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-04-29T20:16:16Z
2026-04-29 14:02:33,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-04-29T18:02:33Z
2026-04-29 12:01:43,CTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-04-29T16:01:43Z
