time_crawled,airport_code,dep_recent_index,dep_recent_delay_avg,dep_recent_delayed_qty,dep_today_delayed_pct,dep_today_delayed_qty,dep_today_total_qty,dep_yesterday_delayed_pct,dep_trend,arr_recent_index,arr_recent_delay_avg,arr_recent_delayed_qty,arr_today_delayed_pct,arr_today_delayed_qty,arr_today_total_qty,arr_yesterday_delayed_pct,arr_trend,total_flights_today,ground_speed_avg,time_crawled_UTC
2026-05-02 22:03:04,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-05-02T13:03:04Z
2026-05-02 20:10:10,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-05-02T11:10:10Z
2026-05-02 20:02:20,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-05-02T11:02:20Z
2026-05-02 18:03:24,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-05-02T09:03:24Z
2026-05-02 16:17:16,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-05-02T07:17:16Z
2026-05-02 14:02:14,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-05-02T05:02:14Z
2026-05-02 12:01:59,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-05-02T03:01:59Z
2026-05-02 10:11:24,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-05-02T01:11:24Z
2026-05-02 08:02:30,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-05-01T23:02:30Z
2026-05-02 06:04:24,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-05-01T21:04:24Z
2026-05-01 22:07:28,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-05-01T13:07:28Z
2026-05-01 20:12:55,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-05-01T11:12:55Z
2026-05-01 17:46:53,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-05-01T08:46:53Z
2026-05-01 16:03:45,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-05-01T07:03:45Z
2026-05-01 14:07:33,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-05-01T05:07:33Z
2026-05-01 12:07:02,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-05-01T03:07:02Z
2026-05-01 10:02:38,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-05-01T01:02:38Z
2026-05-01 08:04:40,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-04-30T23:04:40Z
2026-05-01 06:03:47,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-04-30T21:03:47Z
2026-04-30 22:20:21,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-04-30T13:20:21Z
2026-04-30 20:11:41,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-04-30T11:11:41Z
2026-04-30 18:21:01,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-04-30T09:21:01Z
2026-04-30 16:07:35,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-04-30T07:07:35Z
2026-04-30 14:11:32,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-04-30T05:11:32Z
2026-04-30 12:02:36,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-04-30T03:02:36Z
2026-04-30 10:02:17,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-04-30T01:02:17Z
2026-04-30 06:04:52,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-04-29T21:04:52Z
2026-04-29 22:01:55,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-04-29T13:01:55Z
2026-04-29 20:02:51,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-04-29T11:02:51Z
2026-04-29 18:01:48,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-04-29T09:01:48Z
2026-04-29 16:16:32,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-04-29T07:16:32Z
2026-04-29 14:02:49,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-04-29T05:02:49Z
2026-04-29 12:01:56,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-04-29T03:01:56Z
2026-04-29 10:03:05,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-04-29T01:03:05Z
2026-04-29 08:05:01,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-04-28T23:05:01Z
2026-04-29 06:06:09,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-04-28T21:06:09Z
2026-04-28 23:14:08,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-04-28T14:14:08Z
2026-04-28 20:01:58,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-04-28T11:01:58Z
2026-04-28 18:18:58,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-04-28T09:18:58Z
2026-04-28 16:19:06,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-04-28T07:19:06Z
2026-04-28 14:06:27,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-04-28T05:06:27Z
2026-04-28 12:01:48,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-04-28T03:01:48Z
2026-04-28 10:07:51,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-04-28T01:07:51Z
2026-04-28 08:02:39,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-04-27T23:02:39Z
2026-04-28 06:08:36,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-04-27T21:08:36Z
2026-04-27 22:03:52,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-04-27T13:03:52Z
2026-04-27 18:04:12,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-04-27T09:04:12Z
2026-04-27 16:07:59,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-04-27T07:07:59Z
2026-04-27 14:01:47,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-04-27T05:01:47Z
2026-04-27 12:09:04,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-04-27T03:09:04Z
2026-04-27 10:02:19,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-04-27T01:02:19Z
2026-04-27 08:02:24,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-04-26T23:02:24Z
2026-04-27 06:06:36,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-04-26T21:06:36Z
2026-04-26 22:34:41,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-04-26T13:34:41Z
2026-04-26 20:25:46,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-04-26T11:25:46Z
2026-04-26 18:21:06,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-04-26T09:21:06Z
2026-04-26 16:02:24,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-04-26T07:02:24Z
2026-04-26 14:04:38,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-04-26T05:04:38Z
2026-04-26 12:01:50,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-04-26T03:01:50Z
2026-04-26 10:15:02,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-04-26T01:15:02Z
2026-04-26 08:07:53,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-04-25T23:07:53Z
2026-04-26 06:08:35,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-04-25T21:08:35Z
2026-04-25 22:57:11,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-04-25T13:57:11Z
2026-04-25 20:02:19,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-04-25T11:02:19Z
2026-04-25 18:06:11,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-04-25T09:06:11Z
2026-04-25 16:04:31,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-04-25T07:04:31Z
2026-04-25 14:02:24,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-04-25T05:02:24Z
2026-04-25 12:02:11,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-04-25T03:02:11Z
2026-04-25 10:10:38,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-04-25T01:10:38Z
2026-04-25 08:07:29,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-04-24T23:07:29Z
2026-04-25 06:04:05,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-04-24T21:04:05Z
2026-04-24 22:02:46,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-04-24T13:02:46Z
2026-04-24 20:05:57,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-04-24T11:05:57Z
2026-04-24 18:02:18,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-04-24T09:02:18Z
2026-04-24 16:21:39,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-04-24T07:21:39Z
2026-04-24 14:05:44,TAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-04-24T05:05:44Z
