time_crawled,airport_code,dep_recent_index,dep_recent_delay_avg,dep_recent_delayed_qty,dep_today_delayed_pct,dep_today_delayed_qty,dep_today_total_qty,dep_yesterday_delayed_pct,dep_trend,arr_recent_index,arr_recent_delay_avg,arr_recent_delayed_qty,arr_today_delayed_pct,arr_today_delayed_qty,arr_today_total_qty,arr_yesterday_delayed_pct,arr_trend,total_flights_today,ground_speed_avg,time_crawled_UTC
2026-05-02 22:03:07,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2026-05-03T03:03:07Z
2026-05-02 20:10:12,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-05-03T01:10:12Z
2026-05-02 20:02:22,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-05-03T01:02:22Z
2026-05-02 18:03:26,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2026-05-02T23:03:26Z
2026-05-02 16:17:18,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2026-05-02T21:17:18Z
2026-05-02 14:02:16,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2026-05-02T19:02:16Z
2026-05-02 12:02:02,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2026-05-02T17:02:02Z
2026-05-02 10:11:26,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2026-05-02T15:11:26Z
2026-05-02 08:02:33,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2026-05-02T13:02:33Z
2026-05-02 06:04:26,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2026-05-02T11:04:26Z
2026-05-01 22:07:30,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,2026-05-02T03:07:30Z
2026-05-01 20:12:57,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2026-05-02T01:12:57Z
2026-05-01 17:46:55,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2026-05-01T22:46:55Z
2026-05-01 16:03:47,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,2026-05-01T21:03:47Z
2026-05-01 14:07:36,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2026-05-01T19:07:36Z
2026-05-01 12:07:04,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2026-05-01T17:07:04Z
2026-05-01 10:02:40,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,2026-05-01T15:02:40Z
2026-05-01 08:04:42,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,2026-05-01T13:04:42Z
2026-05-01 06:03:50,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,2026-05-01T11:03:50Z
2026-04-30 22:20:24,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,2026-05-01T03:20:24Z
2026-04-30 20:11:43,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,2026-05-01T01:11:43Z
2026-04-30 18:21:04,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2026-04-30T23:21:04Z
2026-04-30 16:07:37,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,2026-04-30T21:07:37Z
2026-04-30 14:11:34,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2026-04-30T19:11:34Z
2026-04-30 12:02:38,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2026-04-30T17:02:38Z
2026-04-30 10:02:19,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,2026-04-30T15:02:19Z
2026-04-30 06:04:54,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,2026-04-30T11:04:54Z
2026-04-29 22:01:58,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,2026-04-30T03:01:58Z
2026-04-29 20:02:53,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,2026-04-30T01:02:53Z
2026-04-29 18:01:50,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,2026-04-29T23:01:50Z
2026-04-29 16:16:34,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,2026-04-29T21:16:34Z
2026-04-29 14:02:51,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,2026-04-29T19:02:51Z
2026-04-29 12:01:58,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2026-04-29T17:01:58Z
2026-04-29 10:03:08,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2026-04-29T15:03:08Z
2026-04-29 08:05:03,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2026-04-29T13:05:03Z
2026-04-29 06:06:11,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,2026-04-29T11:06:11Z
2026-04-28 23:14:11,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,2026-04-29T04:14:11Z
2026-04-28 20:02:00,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,2026-04-29T01:02:00Z
2026-04-28 18:19:00,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,2026-04-28T23:19:00Z
2026-04-28 16:19:09,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,2026-04-28T21:19:09Z
2026-04-28 14:06:29,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,2026-04-28T19:06:29Z
2026-04-28 12:01:51,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,2026-04-28T17:01:51Z
2026-04-28 10:07:53,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,2026-04-28T15:07:53Z
2026-04-28 08:02:41,ADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,2026-04-28T13:02:41Z
