time_crawled,airport_code,dep_recent_index,dep_recent_delay_avg,dep_recent_delayed_qty,dep_today_delayed_pct,dep_today_delayed_qty,dep_today_total_qty,dep_yesterday_delayed_pct,dep_trend,arr_recent_index,arr_recent_delay_avg,arr_recent_delayed_qty,arr_today_delayed_pct,arr_today_delayed_qty,arr_today_total_qty,arr_yesterday_delayed_pct,arr_trend,total_flights_today,ground_speed_avg,time_crawled_UTC
2026-05-02 22:05:33,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,2026-05-03T02:05:33Z
2026-05-02 20:12:34,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,2026-05-03T00:12:34Z
2026-05-02 20:04:47,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,2026-05-03T00:04:47Z
2026-05-02 18:05:32,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,2026-05-02T22:05:32Z
2026-05-02 16:19:42,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,2026-05-02T20:19:42Z
2026-05-02 14:04:37,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,2026-05-02T18:04:37Z
2026-05-02 12:04:29,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2026-05-02T16:04:29Z
2026-05-02 10:13:57,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2026-05-02T14:13:57Z
2026-05-02 08:05:04,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2026-05-02T12:05:04Z
2026-05-02 06:06:51,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2026-05-02T10:06:51Z
2026-05-01 22:09:59,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2026-05-02T02:09:59Z
2026-05-01 20:15:14,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2026-05-02T00:15:14Z
2026-05-01 17:49:44,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-05-01T21:49:44Z
2026-05-01 16:06:09,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-05-01T20:06:09Z
2026-05-01 14:09:55,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-05-01T18:09:55Z
2026-05-01 12:09:36,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-05-01T16:09:36Z
2026-05-01 10:05:08,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,2026-05-01T14:05:08Z
2026-05-01 08:07:12,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,2026-05-01T12:07:12Z
2026-05-01 06:06:28,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,2026-05-01T10:06:28Z
2026-04-30 22:22:49,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,2026-05-01T02:22:49Z
2026-04-30 20:14:07,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,2026-05-01T00:14:07Z
2026-04-30 18:23:23,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,2026-04-30T22:23:23Z
2026-04-30 16:10:03,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,2026-04-30T20:10:03Z
2026-04-30 14:13:53,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-04-30T18:13:53Z
2026-04-30 12:05:00,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-04-30T16:05:00Z
2026-04-30 10:04:39,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-04-30T14:04:39Z
2026-04-30 06:06:58,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2026-04-30T10:06:58Z
2026-04-29 22:04:28,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2026-04-30T02:04:28Z
2026-04-29 20:05:16,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2026-04-30T00:05:16Z
2026-04-29 18:04:11,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2026-04-29T22:04:11Z
2026-04-29 16:19:10,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2026-04-29T20:19:10Z
2026-04-29 14:05:33,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2026-04-29T18:05:33Z
2026-04-29 12:03:59,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2026-04-29T16:03:59Z
2026-04-29 10:05:28,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2026-04-29T14:05:28Z
2026-04-29 08:07:22,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2026-04-29T12:07:22Z
2026-04-29 06:08:14,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2026-04-29T10:08:14Z
2026-04-28 23:16:37,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,2026-04-29T03:16:37Z
2026-04-28 20:04:06,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2026-04-29T00:04:06Z
2026-04-28 18:21:19,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2026-04-28T22:21:19Z
2026-04-28 16:21:57,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2026-04-28T20:21:57Z
2026-04-28 14:08:31,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2026-04-28T18:08:31Z
2026-04-28 12:04:05,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,2026-04-28T16:04:05Z
2026-04-28 10:10:31,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2026-04-28T14:10:31Z
2026-04-28 08:05:04,MNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2026-04-28T12:05:04Z
