Time_recorded,METAR
2026-05-02 14:53:00,METAR KSRQ 021453Z 21013G21KT 10SM FEW013 29/23 A2988 RMK AO2 SLP118 T02890233 53013
2026-05-02 13:53:00,METAR KSRQ 021353Z 20013G19KT 10SM CLR 28/23 A2987 RMK AO2 SLP113 T02830233
2026-05-02 13:18:00,SPECI KSRQ 021318Z 19017G24KT 10SM SCT010 27/24 A2985 RMK AO2 T02720239
2026-05-02 12:53:00,METAR KSRQ 021253Z 19015G19KT 10SM BKN011 OVC042 27/23 A2985 RMK AO2 SLP106 T02670228
2026-05-02 12:45:00,SPECI KSRQ 021245Z 16005KT 10SM BKN012 OVC042 25/22 A2985 RMK AO2 T02500217
2026-05-02 11:53:00,METAR KSRQ 021153Z 12004KT 10SM CLR 23/21 A2984 RMK AO2 SLP105 T02280206 10250 20217 53000
2026-05-02 10:53:00,METAR KSRQ 021053Z 15006KT 10SM CLR 22/20 A2983 RMK AO2 SLP101 T02170200
2026-05-02 09:53:00,METAR KSRQ 020953Z 14006KT 10SM CLR 22/20 A2984 RMK AO2 SLP103 T02220200
2026-05-02 08:53:00,METAR KSRQ 020853Z AUTO 12004KT 10SM CLR 23/21 A2984 RMK AO2 SLP104 T02280206 56010
2026-05-02 07:53:00,METAR KSRQ 020753Z AUTO 21005KT 10SM CLR 24/21 A2985 RMK AO2 SLP108 T02440211
2026-05-02 06:53:00,METAR KSRQ 020653Z AUTO 22004KT 10SM CLR 25/21 A2986 RMK AO2 SLP111 T02500211
2026-05-02 05:53:00,METAR KSRQ 020553Z AUTO 22004KT 10SM CLR 24/21 A2987 RMK AO2 SLP115 T02440206 10261 20244 58007
2026-05-02 04:53:00,METAR KSRQ 020453Z AUTO 22006KT 10SM CLR 25/21 A2988 RMK AO2 SLP119 T02500211 403000239
2026-05-02 03:53:00,METAR KSRQ 020353Z 20005KT 10SM CLR 24/21 A2989 RMK AO2 SLP119 T02440206
2026-05-02 02:53:00,METAR KSRQ 020253Z 22005KT 10SM CLR 25/21 A2989 RMK AO2 SLP122 T02500211 51014
2026-05-02 01:53:00,METAR KSRQ 020153Z 24005KT 10SM SCT017 25/21 A2989 RMK AO2 SLP121 T02500211
2026-05-02 00:53:00,METAR KSRQ 020053Z 24005KT 10SM FEW017 26/21 A2987 RMK AO2 SLP114 T02560206
