Time_recorded,METAR
2026-05-02 15:30:00,METAR WSSS 021530Z VRB02KT 9999 FEW016 FEW018TCU FEW020CB SCT280 28/25 Q1010 NOSIG
2026-05-02 15:00:00,METAR WSSS 021500Z 32003KT 9999 FEW016 FEW018TCU FEW020CB SCT280 28/25 Q1010 NOSIG
2026-05-02 14:30:00,METAR WSSS 021430Z VRB02KT 9999 FEW016 FEW018TCU BKN300 29/24 Q1010 NOSIG
2026-05-02 14:00:00,METAR WSSS 021400Z 34002KT 9999 FEW016 FEW018TCU BKN300 28/24 Q1009 NOSIG
2026-05-02 13:30:00,METAR WSSS 021330Z 31003KT 270V350 9999 FEW016 FEW018TCU BKN300 29/24 Q1009 NOSIG
2026-05-02 13:00:00,METAR WSSS 021300Z 32004KT 270V340 9999 FEW018 SCT030 BKN300 29/24 Q1008 NOSIG
2026-05-02 12:30:00,METAR WSSS 021230Z VRB02KT 9999 FEW018TCU SCT030 BKN300 29/24 Q1008 NOSIG
2026-05-02 12:00:00,METAR WSSS 021200Z VRB02KT 9999 FEW018TCU SCT030 BKN300 29/24 Q1007 NOSIG
2026-05-02 11:30:00,METAR WSSS 021130Z 25003KT 220V320 9999 FEW018TCU SCT030 BKN300 29/24 Q1007 NOSIG
2026-05-02 11:00:00,METAR WSSS 021100Z 27004KT 240V340 9999 FEW016 FEW018TCU BKN300 29/24 Q1006 NOSIG
2026-05-02 10:30:00,METAR WSSS 021030Z 07008KT 040V100 9999 FEW016 FEW018TCU BKN300 30/25 Q1006 NOSIG
2026-05-02 10:00:00,METAR WSSS 021000Z 09007G17KT 040V140 9999 VCSH FEW016 FEW018TCU BKN300 31/26 Q1006 NOSIG
2026-05-02 09:30:00,METAR WSSS 020930Z 04007KT 010V100 9999 VCSH FEW017CB FEW018TCU BKN300 31/25 Q1006 NOSIG
2026-05-02 09:00:00,METAR WSSS 020900Z 04008KT 9999 FEW018TCU FEW020CB BKN300 31/24 Q1006 NOSIG
2026-05-02 08:30:00,METAR WSSS 020830Z 07010KT 030V100 9999 FEW018CB FEW020TCU BKN300 31/25 Q1006 NOSIG
2026-05-02 08:00:00,METAR WSSS 020800Z 02006KT 340V050 9999 FEW018CB FEW020TCU BKN300 33/24 Q1006 NOSIG
2026-05-02 07:30:00,METAR WSSS 020730Z 08005KT 010V160 9999 FEW018CB FEW020TCU BKN300 33/24 Q1006 NOSIG
2026-05-02 07:00:00,METAR WSSS 020700Z 07007KT 010V140 9999 FEW018CB FEW020TCU BKN300 33/23 Q1007 NOSIG
2026-05-02 06:30:00,METAR WSSS 020630Z 04008KT 350V080 9999 FEW020TCU BKN300 32/23 Q1007 NOSIG
2026-05-02 06:00:00,METAR WSSS 020600Z 01009KT 9999 FEW018TCU FEW020CB BKN300 32/25 Q1008 NOSIG
2026-05-02 05:30:00,METAR WSSS 020530Z 03010KT 010V070 9999 FEW018CB FEW020TCU BKN300 31/24 Q1009 NOSIG
2026-05-02 05:00:00,METAR WSSS 020500Z 12005KT 030V170 9999 VCSH FEW017CB FEW018TCU BKN300 32/23 Q1009 NOSIG
2026-05-02 04:30:00,METAR WSSS 020430Z 14006KT 090V180 9999 VCSH FEW017TCU BKN300 32/24 Q1010 NOSIG
2026-05-02 04:00:00,METAR WSSS 020400Z 08005KT 030V130 9999 FEW018TCU BKN300 32/24 Q1010 NOSIG
2026-05-02 03:50:00,SPECI WSSS 020350Z VRB04KT 9999 FEW018TCU BKN300 33/25 Q1010 NOSIG
2026-05-02 03:30:00,METAR WSSS 020330Z VRB03KT 9999 FEW018 FEW020TCU BKN300 31/25 Q1010 NOSIG
2026-05-02 03:00:00,METAR WSSS 020300Z 16006KT 120V180 9999 FEW018 FEW020TCU BKN300 31/25 Q1010 NOSIG
2026-05-02 02:30:00,METAR WSSS 020230Z 17005KT 9999 SCT018 FEW020TCU BKN300 30/25 Q1010 NOSIG
2026-05-02 02:00:00,METAR WSSS 020200Z VRB04KT 9999 FEW018 FEW020TCU BKN300 31/25 Q1010 NOSIG
2026-05-02 01:30:00,METAR WSSS 020130Z VRB01KT 9999 FEW018 FEW020TCU BKN300 30/25 Q1010 NOSIG
2026-05-02 01:00:00,METAR WSSS 020100Z 17004KT 110V200 9999 FEW018 FEW020TCU BKN300 29/25 Q1010 NOSIG
2026-05-02 00:30:00,METAR WSSS 020030Z VRB01KT 9999 FEW018 FEW020TCU BKN300 29/25 Q1009 NOSIG
2026-05-02 00:00:00,METAR WSSS 020000Z VRB01KT 8000 FEW016 FEW018TCU BKN300 27/25 Q1009 NOSIG
2026-05-01 23:30:00,METAR WSSS 012330Z 00000KT 9999 FEW016 FEW017CB FEW018TCU BKN300 26/24 Q1008 NOSIG
2026-05-01 23:00:00,METAR WSSS 012300Z 00000KT 9999 FEW016 FEW018TCU BKN300 26/24 Q1008 NOSIG
2026-05-01 22:30:00,METAR WSSS 012230Z VRB01KT 9999 FEW016 BKN300 26/24 Q1008 NOSIG
2026-05-01 22:00:00,METAR WSSS 012200Z 00000KT 9000 FEW016 BKN300 26/24 Q1008 NOSIG
2026-05-01 21:30:00,METAR WSSS 012130Z 32003KT 280V340 8000 FEW016 BKN300 27/24 Q1007 NOSIG
2026-05-01 21:00:00,METAR WSSS 012100Z 32003KT 9999 FEW016 BKN300 27/25 Q1008 NOSIG
2026-05-01 20:30:00,METAR WSSS 012030Z VRB02KT 9999 FEW018 BKN300 26/25 Q1008 NOSIG
2026-05-01 20:00:00,METAR WSSS 012000Z 32002KT 9999 FEW018 BKN300 26/24 Q1008 NOSIG
2026-05-01 19:30:00,METAR WSSS 011930Z 32001KT 9999 FEW018 BKN300 26/24 Q1008 NOSIG
2026-05-01 19:00:00,METAR WSSS 011900Z 36001KT 9999 FEW018 BKN300 26/24 Q1009 NOSIG
2026-05-01 18:30:00,METAR WSSS 011830Z 32002KT 9999 FEW018 BKN300 26/24 Q1009 NOSIG
2026-05-01 18:00:00,METAR WSSS 011800Z 31002KT 9999 FEW018 BKN300 26/24 Q1009 NOSIG
2026-05-01 17:30:00,METAR WSSS 011730Z 33003KT 9999 FEW018 BKN300 26/24 Q1010 NOSIG
2026-05-01 17:00:00,METAR WSSS 011700Z 35002KT 9999 FEW018 BKN300 26/24 Q1010 NOSIG
2026-05-01 16:30:00,METAR WSSS 011630Z VRB02KT 9999 FEW018 BKN300 27/24 Q1010 NOSIG
2026-05-01 16:00:00,METAR WSSS 011600Z 32003KT 280V340 9999 FEW018 BKN300 27/24 Q1010 NOSIG
2026-05-01 15:30:00,METAR WSSS 011530Z 34004KT 9999 FEW018 BKN300 27/24 Q1010 NOSIG
2026-05-01 15:00:00,METAR WSSS 011500Z 35004KT 9999 FEW018 BKN300 26/25 Q1010 NOSIG
2026-05-01 14:30:00,METAR WSSS 011430Z 34003KT 9999 FEW018 BKN300 26/25 Q1010 NOSIG
2026-05-01 14:00:00,METAR WSSS 011400Z 36003KT 9999 FEW018 BKN300 27/25 Q1010 NOSIG
2026-05-01 13:30:00,METAR WSSS 011330Z 32004KT 9999 FEW018 BKN300 27/25 Q1009 NOSIG
2026-05-01 13:00:00,METAR WSSS 011300Z 35004KT 9999 FEW018 BKN300 27/25 Q1009 NOSIG
2026-05-01 12:30:00,METAR WSSS 011230Z 33004KT 290V350 9999 FEW018 BKN300 28/25 Q1009 NOSIG
2026-05-01 12:00:00,METAR WSSS 011200Z 32005KT 9999 FEW018 BKN300 28/25 Q1008 NOSIG
2026-05-01 11:30:00,METAR WSSS 011130Z 33004KT 290V360 9999 FEW018 SCT160 28/25 Q1008 NOSIG
2026-05-01 11:00:00,METAR WSSS 011100Z 33005KT 300V360 9999 FEW018 FEW020TCU SCT160 28/25 Q1008 NOSIG
2026-05-01 10:30:00,METAR WSSS 011030Z 34004KT 9999 FEW018 FEW020TCU SCT160 29/25 Q1008 NOSIG
2026-05-01 10:00:00,METAR WSSS 011000Z 32003KT 290V010 9999 FEW018 FEW020TCU SCT160 29/25 Q1007 NOSIG
