Time_recorded,METAR
2026-05-02 15:30:00,METAR EPGD 021530Z 05012KT CAVOK 19/01 Q1018
2026-05-02 15:00:00,METAR EPGD 021500Z 05011KT CAVOK 20/01 Q1018
2026-05-02 14:30:00,METAR EPGD 021430Z 06010KT 030V090 CAVOK 22/03 Q1018
2026-05-02 14:00:00,METAR EPGD 021400Z 27009KT 230V310 CAVOK 25/M01 Q1019
2026-05-02 13:30:00,METAR EPGD 021330Z 23011KT 210V270 CAVOK 25/M02 Q1019
2026-05-02 13:00:00,METAR EPGD 021300Z 26010KT CAVOK 25/M00 Q1019
2026-05-02 12:30:00,METAR EPGD 021230Z 23008KT CAVOK 25/00 Q1020
2026-05-02 12:00:00,METAR EPGD 021200Z 26006KT 210V300 CAVOK 25/M00 Q1020
2026-05-02 11:30:00,METAR EPGD 021130Z VRB05KT CAVOK 24/00 Q1021
2026-05-02 11:00:00,METAR EPGD 021100Z 26006KT 230V320 CAVOK 24/01 Q1021
2026-05-02 10:30:00,METAR EPGD 021030Z VRB02KT CAVOK 24/01 Q1022
2026-05-02 10:00:00,METAR EPGD 021000Z VRB03KT CAVOK 23/02 Q1022
2026-05-02 09:30:00,METAR EPGD 020930Z 25005KT 190V320 CAVOK 22/02 Q1022
2026-05-02 09:00:00,METAR EPGD 020900Z 24005KT 140V300 CAVOK 21/01 Q1023
2026-05-02 08:30:00,METAR EPGD 020830Z 25003KT 220V310 CAVOK 20/01 Q1023
2026-05-02 08:00:00,METAR EPGD 020800Z 27006KT CAVOK 19/02 Q1023
2026-05-02 07:30:00,METAR EPGD 020730Z 28007KT CAVOK 19/02 Q1023
2026-05-02 07:00:00,METAR EPGD 020700Z 25006KT CAVOK 18/03 Q1023
2026-05-02 06:30:00,METAR EPGD 020630Z 29006KT CAVOK 16/03 Q1023
2026-05-02 06:00:00,METAR EPGD 020600Z 27006KT CAVOK 14/03 Q1023
2026-05-02 05:30:00,METAR EPGD 020530Z 26005KT CAVOK 12/03 Q1023
2026-05-02 05:00:00,METAR EPGD 020500Z 26005KT 230V290 CAVOK 10/02 Q1023
2026-05-02 04:30:00,METAR EPGD 020430Z 25005KT CAVOK 09/01 Q1023
2026-05-02 04:00:00,METAR EPGD 020400Z 25006KT 220V280 CAVOK 08/01 Q1023
2026-05-02 03:30:00,METAR EPGD 020330Z 25004KT CAVOK 07/00 Q1023
2026-05-02 03:00:00,METAR EPGD 020300Z VRB04KT CAVOK 08/00 Q1023
2026-05-02 02:30:00,METAR EPGD 020230Z 26003KT CAVOK 08/00 Q1023
2026-05-02 02:00:00,METAR EPGD 020200Z 25004KT CAVOK 08/00 Q1023
2026-05-02 01:30:00,METAR EPGD 020130Z 24005KT CAVOK 09/M00 Q1023
2026-05-02 01:00:00,METAR EPGD 020100Z 25004KT CAVOK 09/M00 Q1023
2026-05-02 00:30:00,METAR EPGD 020030Z 26005KT CAVOK 09/M00 Q1023
2026-05-02 00:00:00,METAR EPGD 020000Z 26003KT CAVOK 10/M00 Q1024
2026-05-01 23:30:00,METAR EPGD 012330Z VRB02KT CAVOK 10/M00 Q1024
2026-05-01 23:00:00,METAR EPGD 012300Z 22003KT 140V250 CAVOK 10/M00 Q1024
