Time_recorded,METAR
2026-05-02 15:30:00,METAR LEBL 021530Z 09008KT 060V120 9000 FEW015 SCT055 19/15 Q1021 NOSIG
2026-05-02 15:00:00,METAR LEBL 021500Z 09008KT 060V130 9000 FEW015 SCT050 19/15 Q1021 NOSIG
2026-05-02 14:30:00,METAR LEBL 021430Z 09009KT 060V120 9000 FEW020 SCT060 19/15 Q1021 NOSIG
2026-05-02 14:00:00,METAR LEBL 021400Z 10008KT 8000 FEW015 SCT060 19/15 Q1022 NOSIG
2026-05-02 13:30:00,METAR LEBL 021330Z 09008KT 060V130 8000 FEW015 SCT060 19/16 Q1022 NOSIG
2026-05-02 13:00:00,METAR LEBL 021300Z 10011KT 070V130 8000 FEW015 SCT060 19/16 Q1022 NOSIG
2026-05-02 12:30:00,METAR LEBL 021230Z 09009KT 8000 FEW015 BKN060 19/16 Q1022 NOSIG
2026-05-02 12:00:00,METAR LEBL 021200Z 09010KT 060V120 8000 FEW015 SCT060 19/16 Q1022 NOSIG
2026-05-02 11:30:00,METAR LEBL 021130Z 09010KT 060V120 8000 SCT020 BKN060 19/15 Q1022 NOSIG
2026-05-02 11:00:00,METAR LEBL 021100Z 10010KT 8000 BKN060 19/16 Q1022 NOSIG
2026-05-02 10:30:00,METAR LEBL 021030Z 09008KT 060V120 8000 BKN060 19/14 Q1023 NOSIG
2026-05-02 10:00:00,METAR LEBL 021000Z 06009KT 040V120 8000 FEW010 BKN060 19/14 Q1023 NOSIG
2026-05-02 09:30:00,METAR LEBL 020930Z 06009KT 8000 FEW011 BKN060 19/14 Q1023 NOSIG
2026-05-02 09:00:00,METAR LEBL 020900Z 06007KT 8000 FEW011 SCT050 19/15 Q1023 NOSIG
2026-05-02 08:30:00,METAR LEBL 020830Z 05007KT 8000 FEW011 BKN050 18/15 Q1023 NOSIG
2026-05-02 08:00:00,METAR LEBL 020800Z 06007KT 8000 FEW011 BKN050 18/15 Q1023 NOSIG
2026-05-02 07:30:00,METAR LEBL 020730Z 06008KT 8000 FEW011 BKN050 18/16 Q1023 NOSIG
2026-05-02 07:00:00,METAR LEBL 020700Z 06008KT 8000 FEW011 BKN050 18/16 Q1023 NOSIG
2026-05-02 06:30:00,METAR LEBL 020630Z 07009KT 8000 FEW011 SCT060 18/16 Q1023 NOSIG
2026-05-02 06:00:00,METAR LEBL 020600Z 06008KT 8000 FEW011 SCT060 18/16 Q1023 NOSIG
2026-05-02 05:30:00,METAR LEBL 020530Z 06008KT 8000 FEW035 18/16 Q1023 NOSIG
2026-05-02 05:00:00,METAR LEBL 020500Z 07007KT 040V100 8000 SCT036 18/16 Q1023 NOSIG
2026-05-02 04:30:00,METAR LEBL 020430Z 07006KT 8000 SCT036 18/16 Q1023 NOSIG
2026-05-02 04:00:00,METAR LEBL 020400Z 07007KT 030V090 8000 FEW032 18/16 Q1023 NOSIG
2026-05-02 03:30:00,METAR LEBL 020330Z 07009KT 040V100 8000 FEW045 SCT057 18/16 Q1023 NOSIG
2026-05-02 03:00:00,METAR LEBL 020300Z 07009KT 8000 FEW045 SCT057 18/16 Q1023 NOSIG
2026-05-02 02:30:00,METAR LEBL 020230Z 07009KT 8000 FEW045 SCT057 18/16 Q1023 NOSIG
2026-05-02 02:00:00,METAR LEBL 020200Z 06008KT 8000 FEW014 SCT050 18/16 Q1023 NOSIG
2026-05-02 01:30:00,METAR LEBL 020130Z 06009KT 8000 FEW008 BKN015 BKN040 18/17 Q1023 NOSIG
2026-05-02 01:00:00,METAR LEBL 020100Z 07009KT 8000 FEW015 SCT045 18/17 Q1023 NOSIG
2026-05-02 00:30:00,METAR LEBL 020030Z 07008KT 8000 FEW015 SCT050 18/17 Q1024 NOSIG
2026-05-02 00:00:00,METAR LEBL 020000Z 07007KT 030V090 8000 FEW019 BKN028 BKN043 18/16 Q1024 NOSIG
2026-05-01 23:30:00,METAR LEBL 012330Z 07006KT 8000 SCT029 BKN042 18/16 Q1024 NOSIG
2026-05-01 23:00:00,METAR LEBL 012300Z 08006KT 8000 FEW045 SCT060 18/16 Q1024 NOSIG
2026-05-01 22:30:00,METAR LEBL 012230Z 07007KT 040V100 8000 FEW020 SCT042 BKN059 18/16 Q1024 NOSIG
2026-05-01 22:00:00,METAR LEBL 012200Z 08010KT 8000 FEW023 BKN040 18/16 Q1024 NOSIG
2026-05-01 21:30:00,METAR LEBL 012130Z 08008KT 050V110 8000 FEW026 BKN041 18/16 Q1024 NOSIG
2026-05-01 21:00:00,METAR LEBL 012100Z 07009KT 8000 SCT035 18/16 Q1024 NOSIG
2026-05-01 20:30:00,METAR LEBL 012030Z 07009KT 8000 FEW030 BKN040 18/16 Q1024 NOSIG
2026-05-01 20:00:00,METAR LEBL 012000Z 08010KT 8000 SCT038 18/16 Q1024 NOSIG
2026-05-01 19:30:00,METAR LEBL 011930Z 09008KT 060V120 8000 SCT015 18/16 Q1023 NOSIG
2026-05-01 19:00:00,METAR LEBL 011900Z 09008KT 060V120 8000 SCT014 18/16 Q1023 NOSIG
2026-05-01 18:30:00,METAR LEBL 011830Z 08007KT 050V110 8000 SCT014 18/16 Q1023 NOSIG
2026-05-01 18:00:00,METAR LEBL 011800Z 08010KT 040V100 8000 SCT014 18/16 Q1023 NOSIG
2026-05-01 17:30:00,METAR LEBL 011730Z 07011KT 8000 FEW015 18/16 Q1023 NOSIG
2026-05-01 17:00:00,METAR LEBL 011700Z 07011KT 9000 FEW018 19/15 Q1022 NOSIG
2026-05-01 16:30:00,METAR LEBL 011630Z 07014KT 040V100 9000 FEW030 19/15 Q1022 NOSIG
2026-05-01 16:00:00,METAR LEBL 011600Z 07014KT 9000 FEW030 19/15 Q1022 NOSIG
2026-05-01 15:30:00,METAR LEBL 011530Z 07014KT 050V110 9000 FEW030 19/14 Q1022 NOSIG
2026-05-01 15:00:00,METAR LEBL 011500Z 08015KT 9000 FEW030 20/14 Q1022 NOSIG
2026-05-01 14:30:00,METAR LEBL 011430Z 09015G25KT 050V110 9000 FEW030 20/14 Q1022 NOSIG
2026-05-01 14:00:00,METAR LEBL 011400Z 09015KT 9000 FEW030 20/13 Q1022 NOSIG
2026-05-01 13:30:00,METAR LEBL 011330Z 09016KT 070V130 9000 FEW030 21/14 Q1022 NOSIG
2026-05-01 13:00:00,METAR LEBL 011300Z 09017KT 9000 FEW030 21/15 Q1022 NOSIG
2026-05-01 12:30:00,METAR LEBL 011230Z 08019KT 9000 FEW030 21/15 Q1022 NOSIG
2026-05-01 12:00:00,METAR LEBL 011200Z 08020KT 9000 FEW030 20/15 Q1022 NOSIG
2026-05-01 11:30:00,METAR LEBL 011130Z 07018KT 9000 FEW030 21/14 Q1022 NOSIG
2026-05-01 11:00:00,METAR LEBL 011100Z 08021KT 9000 FEW030 21/14 Q1022 NOSIG
2026-05-01 10:30:00,METAR LEBL 011030Z 08019KT 9000 FEW030 22/14 Q1022 NOSIG
2026-05-01 10:00:00,METAR LEBL 011000Z 08017KT 9000 SCT030 21/15 Q1022 NOSIG
